date,close,return
2013/7/19,9.64,0.00520022
2013/7/22,9.83,0.019517826
2013/7/23,9.96,0.013138137
2013/7/24,9.83,-0.013138137
2013/7/25,9.83,0
2013/7/26,9.87,0.004060919
2013/7/29,9.87,0
2013/7/30,10.1,0.02303557
2013/7/31,9.78,-0.03219594
2013/8/1,10.43,0.064346785
2013/8/2,10.15,-0.027212564
2013/8/5,10.29,0.013698844
2013/8/6,10.06,-0.022605385
2013/8/7,9.87,-0.019067311
2013/8/8,9.87,0
2013/8/9,9.73,-0.014285957
2013/8/12,9.87,0.014285957
2013/8/13,10.01,0.01408474
2013/8/14,10.01,0
2013/8/15,10.24,0.022717026
2013/8/16,10.47,0.022212405
2013/8/19,10.33,-0.013461742
2013/8/20,10.33,0
2013/8/22,10.52,0.018225924
2013/8/23,10.75,0.021627547
2013/8/26,10.79,0.003714025
2013/8/27,10.61,-0.016822827
2013/8/28,10.52,-0.008518745
2013/8/29,10.52,0
2013/8/30,10.89,0.03456673
2013/9/2,10.93,0.003666365
2013/9/3,10.84,-0.008268306
2013/9/4,10.66,-0.016744577
2013/9/5,10.75,0.008407336
2013/9/6,10.52,-0.021627547
2013/9/9,10.56,0.003795071
2013/9/10,10.43,-0.012387009
2013/9/11,10.7,0.025557472
2013/9/12,10.47,-0.021729717
2013/9/13,10.61,0.013282928
2013/9/14,10.52,-0.008518745
2013/9/16,10.66,0.013220211
2013/9/17,10.52,-0.013220211
2013/9/18,10.66,0.013220211
2013/9/23,10.47,-0.017984394
2013/9/24,10.52,0.004764182
2013/9/25,10.47,-0.004764182
2013/9/26,10.29,-0.017341475
2013/9/27,10.33,0.003879733
2013/9/30,10.24,-0.008750664
2013/10/1,10.24,0
2013/10/2,9.83,-0.040862685
2013/10/3,9.96,0.013138137
2013/10/4,9.73,-0.023363175
2013/10/7,9.5,-0.023922098
2013/10/8,9.5,0
2013/10/9,9.36,-0.014846508
2013/10/11,9.27,-0.009661911
2013/10/14,8.86,-0.045236615
2013/10/15,9.23,0.040912284
2013/10/16,9.12,-0.011989244
2013/10/17,9.32,0.021692825
2013/10/18,9.46,0.014909754
2013/10/21,9.27,-0.020289003
2013/10/22,9.22,-0.005408342
2013/10/23,9.09,-0.014200129
2013/10/24,9.11,0.002197803
2013/10/25,8.96,-0.016602484
2013/10/28,9.03,0.00778214
2013/10/29,9.23,0.021906681
2013/10/30,9.13,-0.010893354
2013/10/31,8.98,-0.016565812
2013/11/1,8.86,-0.013453118
2013/11/4,8.69,-0.019373825
2013/11/5,8.82,0.014848931
2013/11/6,8.4,-0.048790164
2013/11/7,8.49,0.010657294
2013/11/8,8.35,-0.016627461
2013/11/11,8.07,-0.034108057
2013/11/12,7.96,-0.013724482
2013/11/13,7.99,0.00376176
2013/11/14,8.37,0.046463125
2013/11/15,8.16,-0.025409716
2013/11/18,7.91,-0.031116387
2013/11/19,7.79,-0.015286922
2013/11/20,7.89,0.012755275
2013/11/21,7.9,0.001266625
2013/11/22,7.84,-0.007623925
2013/11/25,8.05,0.026433257
2013/11/26,8.44,0.047310217
2013/11/27,8.35,-0.01072077
2013/11/28,8.52,0.020154802
2013/11/29,8.52,0
2013/12/2,8.47,-0.005885832
2013/12/3,8.5,0.003535655
2013/12/4,8.3,-0.023810649
2013/12/5,8.33,0.003607941
2013/12/6,8.37,0.004790428
2013/12/9,8.42,0.005955944
2013/12/10,8.43,0.001186944
2013/12/11,8.31,-0.014337163
2013/12/12,8.31,0
2013/12/13,8.41,0.011961865
2013/12/16,8.32,-0.010759219
2013/12/17,8.27,-0.006027746
2013/12/18,8.28,0.001208459
2013/12/19,8.27,-0.001208459
2013/12/20,8.27,0
2013/12/23,8.41,0.016786965
2013/12/24,8.41,0
2013/12/25,8.57,0.018846259
2013/12/26,8.6,0.003494471
2013/12/27,8.6,0
2013/12/30,8.65,0.005797118
2013/12/31,8.78,0.014917087
2014/1/2,8.74,-0.004566218
2014/1/3,8.82,0.00911168
2014/1/6,8.64,-0.020619287
2014/1/7,8.71,0.008069208
2014/1/8,8.69,-0.002298852
2014/1/9,8.81,0.013714501
2014/1/10,8.84,0.003399437
2014/1/13,8.81,-0.003399437
2014/1/14,8.64,-0.019484857
2014/1/15,8.64,0
2014/1/16,8.64,0
2014/1/17,8.64,0
2014/1/20,8.67,0.003466208
2014/1/21,8.54,-0.015107783
2014/1/22,8.4,-0.016529302
2014/1/23,8.45,0.005934736
2014/1/24,8.5,0.005899722
2014/1/27,8.31,-0.022606555
2014/2/5,8.12,-0.023129455
2014/2/6,8.12,0
2014/2/7,8.35,0.027931385
2014/2/10,8.31,-0.00480193
2014/2/11,8.38,0.008388306
2014/2/12,8.52,0.016568426
2014/2/13,8.52,0
2014/2/14,8.56,0.004683849
2014/2/17,8.58,0.002333723
2014/2/18,8.53,-0.005844552
2014/2/19,8.49,-0.004700361
2014/2/20,8.52,0.003527341
2014/2/21,9.11,0.06695637
2014/2/24,9.46,0.037699672
2014/2/25,9.41,-0.005299429
2014/2/26,9.46,0.005299429
2014/2/27,9.5,0.004219416
2014/3/3,9.36,-0.014846508
2014/3/4,9.27,-0.009661911
2014/3/5,9.32,0.005379249
2014/3/6,9.41,0.009610325
2014/3/7,9.36,-0.005327663
2014/3/10,9.12,-0.025975486
2014/3/11,9.16,0.004376375
2014/3/12,9.19,0.003269758
2014/3/13,9.19,0
2014/3/14,9.27,0.008667443
2014/3/17,9.83,0.058655555
2014/3/18,9.69,-0.014344508
2014/3/19,9.64,-0.005173317
2014/3/20,9.36,-0.029475818
2014/3/21,9.41,0.005327663
2014/3/24,9.55,0.014768201
2014/3/25,9.64,0.009379954
2014/3/26,9.92,0.028631813
2014/3/27,9.73,-0.019339025
2014/3/28,9.78,0.005125588
2014/3/31,9.92,0.014213437
2014/4/1,10.15,0.022920784
2014/4/2,10.33,0.017578578
2014/4/3,10.89,0.052792654
2014/4/7,10.93,0.003666365
2014/4/8,10.7,-0.021267561
2014/4/9,11.07,0.033995005
2014/4/10,11.02,-0.004526943
2014/4/11,10.98,-0.003636368
2014/4/14,10.79,-0.017455657
2014/4/15,10.33,-0.043567496
2014/4/16,10.79,0.043567496
2014/4/17,10.66,-0.012121361
2014/4/18,10.75,0.008407336
2014/4/21,10.84,0.008337241
2014/4/22,11.21,0.033563241
2014/4/23,10.98,-0.020730801
2014/4/24,11.07,0.008163311
2014/4/25,10.61,-0.042441794
2014/4/28,10.79,0.016822827
2014/4/29,10.79,0
2014/4/30,10.52,-0.025341572
2014/5/2,10.79,0.025341572
2014/5/5,10.79,0
2014/5/6,10.7,-0.008376038
2014/5/7,10.79,0.008376038
2014/5/8,10.66,-0.012121361
2014/5/9,10.43,-0.02181215
2014/5/12,10.06,-0.036119104
2014/5/13,10.24,0.017734455
2014/5/14,10.43,0.018384649
2014/5/15,10.33,-0.009633986
2014/5/16,10.24,-0.008750664
2014/5/19,10.33,0.008750664
2014/5/20,10.38,0.004828595
2014/5/21,10.33,-0.004828595
2014/5/22,10.47,0.013461742
2014/5/23,10.66,0.017984394
2014/5/26,10.52,-0.013220211
2014/5/27,10.52,0
2014/5/28,10.61,0.008518745
2014/5/29,10.61,0
2014/5/30,10.56,-0.004723674
2014/6/3,10.7,0.013170463
2014/6/4,11.02,0.029468062
2014/6/5,10.84,-0.016468808
2014/6/6,11.07,0.020995751
2014/6/9,11.07,0
2014/6/10,10.98,-0.008163311
2014/6/11,11.21,0.020730801
2014/6/12,11.12,-0.008060948
2014/6/13,11.02,-0.009033485
2014/6/16,10.89,-0.011866867
2014/6/17,10.7,-0.017601195
2014/6/18,10.7,0
2014/6/19,10.75,0.004662013
2014/6/20,10.7,-0.004662013
2014/6/23,10.61,-0.008446789
2014/6/24,10.7,0.008446789
2014/6/25,10.7,0
2014/6/26,11.35,0.058974002
2014/6/27,11.07,-0.024978997
2014/6/30,11.67,0.0527827
2014/7/1,11.62,-0.004293695
2014/7/2,11.81,0.016218879
2014/7/3,12.32,0.042277328
2014/7/4,12.18,-0.011428696
2014/7/7,12.27,0.007361996
2014/7/8,12.22,-0.004083305
2014/7/9,11.9,-0.026535554
2014/7/10,12.18,0.023256862
2014/7/11,11.95,-0.019063984
2014/7/14,12.73,0.063230134
2014/7/15,12.73,0
2014/7/16,12.69,-0.003147131
2014/7/17,12.69,0
2014/7/18,12.82,0.01019217
2014/7/21,12.55,-0.021285786
2014/7/22,12.41,-0.011218066
2014/7/24,12.97,0.044136399
2014/7/25,12.97,0
2014/7/28,12.97,0
2014/7/29,12.41,-0.044136399
2014/7/30,12.88,0.037173121
2014/7/31,12.74,-0.010929071
2014/8/1,12.88,0.010929071
2014/8/4,12.83,-0.003889542
2014/8/5,12.6,-0.018089365
2014/8/6,12.13,-0.038015091
2014/8/7,12.36,0.018783729
2014/8/8,12.5,0.011263192
2014/8/11,12.97,0.036910354
2014/8/12,12.78,-0.014757549
2014/8/13,12.97,0.014757549
2014/8/14,12.97,0
2014/8/15,13.06,0.006915126
2014/8/18,12.97,-0.006915126
2014/8/19,13.02,0.003847638
2014/8/20,13.02,0
2014/8/21,12.74,-0.021739987
2014/8/22,12.78,0.003134799
2014/8/25,12.78,0
2014/8/26,12.83,0.00390473
2014/8/27,13.67,0.063417472
2014/8/28,13.9,0.016685189
2014/8/29,13.85,-0.003603608
2014/9/1,13.85,0
2014/9/2,13.34,-0.037518192
2014/9/3,13.48,0.010440065
2014/9/4,13.43,-0.003716095
2014/9/5,13.53,0.007418432
2014/9/9,13.71,0.013216051
2014/9/10,13.57,-0.01026402
2014/9/11,13.81,0.017531494
2014/9/12,13.53,-0.020483525
2014/9/15,13.29,-0.017897569
2014/9/16,12.64,-0.050145484
2014/9/17,12.88,0.018809332
2014/9/18,12.83,-0.003889542
2014/9/19,12.74,-0.007039528
2014/9/22,12.41,-0.026244051
2014/9/23,12.36,-0.004037147
2014/9/24,12.64,0.022400937
2014/9/25,12.32,-0.025642431
2014/9/26,12.27,-0.004066699
2014/9/29,12.27,0
2014/9/30,11.99,-0.02308429
2014/10/1,12.08,0.007478223
2014/10/2,11.85,-0.019223325
2014/10/3,12.08,0.019223325
2014/10/6,12.08,0
2014/10/7,11.94,-0.011657085
2014/10/8,11.9,-0.003355708
2014/10/9,11.94,0.003355708
2014/10/13,11.24,-0.060415263
2014/10/14,11.38,0.012378584
2014/10/15,11.24,-0.012378584
2014/10/16,11.01,-0.020674894
2014/10/17,10.82,-0.017407677
2014/10/20,10.87,0.004610428
2014/10/21,11.15,0.025432797
2014/10/22,11.9,0.065098902
2014/10/23,12.13,0.019143323
2014/10/24,11.8,-0.027582191
2014/10/27,12.04,0.020134908
2014/10/28,12.32,0.022989518
2014/10/29,12.78,0.036657491
2014/10/30,13.02,0.018605188
2014/10/31,13.43,0.031004374
2014/11/3,13.39,-0.002982851
2014/11/4,13.81,0.030884808
2014/11/5,13.67,-0.010189317
2014/11/6,13.29,-0.028191778
2014/11/7,13.9,0.044876967
2014/11/10,13.67,-0.016685189
2014/11/11,13.06,-0.045649527
2014/11/12,13.29,0.017457749
2014/11/13,13.11,-0.013636575
2014/11/14,13.29,0.013636575
2014/11/17,13.06,-0.017457749
2014/11/18,12.88,-0.013878403
2014/11/19,13.34,0.03509132
2014/11/20,13.67,0.02443661
2014/11/21,13.62,-0.00366435
2014/11/24,13.53,-0.006629859
2014/11/25,13.62,0.006629859
2014/11/26,13.39,-0.017031141
2014/11/27,13.62,0.017031141
2014/11/28,13.62,0
2014/12/1,13.71,0.006586193
2014/12/2,13.34,-0.027358453
2014/12/3,14.18,0.061065481
2014/12/4,14.23,0.003519891
2014/12/5,14.13,-0.007052215
2014/12/8,13.76,-0.026534364
2014/12/9,13.76,0
2014/12/10,13.15,-0.045344074
2014/12/11,13.39,0.018086401
2014/12/12,13.48,0.006698946
2014/12/15,13.25,-0.017209553
2014/12/16,13.43,0.013493458
2014/12/17,13.53,0.007418432
2014/12/18,13.48,-0.003702337
2014/12/19,13.34,-0.010440065
2014/12/22,14.09,0.054698285
2014/12/23,14.13,0.002834871
2014/12/24,15.11,0.06705658
2014/12/25,15.11,0
2014/12/26,15.44,0.021604768
2014/12/27,15.16,-0.018301164
2014/12/29,15.39,0.015057568
2014/12/30,15.21,-0.011764842
2014/12/31,15.11,-0.00659633
2015/1/5,16.14,0.065943887
2015/1/6,16.05,-0.005591813
2015/1/7,16.51,0.028257408
2015/1/8,17.63,0.065635738
2015/1/9,17.26,-0.021210311
2015/1/12,17.12,-0.008144315
2015/1/13,17.03,-0.005270876
2015/1/14,17.07,0.002346042
2015/1/15,16.93,-0.008235341
2015/1/16,16.61,-0.019082273
2015/1/19,17.26,0.038386762
2015/1/20,17.35,0.005200821
2015/1/21,16.14,-0.072291844
2015/1/22,16.33,0.011703244
2015/1/23,16.28,-0.003066546
2015/1/26,16.79,0.030846111
2015/1/27,16.65,-0.008373255
2015/1/28,16.98,0.019625964
2015/1/29,17.21,0.013454429
2015/1/30,16.14,-0.064189947
2015/2/2,15.53,-0.038527026
2015/2/3,16.05,0.032935212
2015/2/4,15.77,-0.017599449
2015/2/5,15.86,0.005690815
2015/2/6,16.05,0.011908633
2015/2/9,16.09,0.002489111
2015/2/10,15.67,-0.026449905
2015/2/11,15.81,0.008894595
2015/2/12,15.91,0.006305191
2015/2/13,16.23,0.019913539
2015/2/24,15.49,-0.046666727
2015/2/25,15.49,0
2015/2/26,15.44,-0.00323311
2015/3/2,14.41,-0.069039135
2015/3/3,14.6,0.013099119
2015/3/4,14.65,0.003418807
2015/3/5,14.41,-0.016517925
2015/3/6,14.41,0
2015/3/9,14.09,-0.022457084
2015/3/10,14.04,-0.003554927
2015/3/11,14.13,0.006389798
2015/3/12,14.93,0.055072415
2015/3/13,14.74,-0.012807725
2015/3/16,15.07,0.022141126
2015/3/17,15.02,-0.003323366
2015/3/18,15.11,0.00597413
2015/3/19,15.25,0.009222727
2015/3/20,14.74,-0.034014616
2015/3/23,15.11,0.02479189
2015/3/24,15.07,-0.002650764
2015/3/25,14.79,-0.018754736
2015/3/26,14.65,-0.009510941
2015/3/27,14.46,-0.013054119
2015/3/30,14.32,-0.009729055
2015/3/31,14.69,0.025509829
2015/4/1,14.69,0
2015/4/2,14.74,0.003397897
2015/4/7,14.18,-0.038732366
2015/4/8,14.09,-0.006367195
2015/4/9,14.09,0
2015/4/10,13.9,-0.013576486
2015/4/13,14.32,0.029768321
2015/4/14,14.23,-0.006304749
2015/4/15,14.09,-0.009887086
2015/4/16,14.13,0.002834871
2015/4/17,14.32,0.013356965
2015/4/20,14.55,0.015933832
2015/4/21,14.51,-0.002752927
2015/4/22,14.13,-0.02653787
2015/4/23,14.27,0.009859235
2015/4/24,14.88,0.041858598
2015/4/27,14.88,0
2015/4/28,14.93,0.003354582
2015/4/29,14.37,-0.038229911
2015/4/30,14.41,0.00277971
2015/5/4,14.41,0
2015/5/5,14.41,0
2015/5/6,14.23,-0.012569998
2015/5/7,14.41,0.012569998
2015/5/8,14.18,-0.016089889
2015/5/11,14.27,0.00632691
2015/5/12,14.13,-0.009859235
2015/5/13,14.41,0.019622213
2015/5/14,14.18,-0.016089889
2015/5/15,14.27,0.00632691
2015/5/18,14.32,0.00349773
2015/5/19,15.07,0.051048851
2015/5/20,15.02,-0.003323366
2015/5/21,15.11,0.00597413
2015/5/22,15.49,0.024837878
2015/5/25,15.58,0.005793386
2015/5/26,15.58,0
2015/5/27,15.95,0.023470789
2015/5/28,15.81,-0.008816178
2015/5/29,15.72,-0.005708864
2015/6/1,15.07,-0.042227774
2015/6/2,15.21,0.009247094
2015/6/3,15.16,-0.003292726
2015/6/4,14.74,-0.028095493
2015/6/5,14.55,-0.012973893
2015/6/8,14.55,0
2015/6/9,13.53,-0.072681551
2015/6/10,13.99,0.033433346
2015/6/11,13.76,-0.016576956
2015/6/12,13.57,-0.013904359
2015/6/15,13.43,-0.010370463
2015/6/16,13.53,0.007418432
2015/6/17,13.67,0.010294209
2015/6/18,13.53,-0.010294209
2015/6/22,13.81,0.020483525
2015/6/23,13.53,-0.020483525
2015/6/24,13.06,-0.035355318
2015/6/25,13.15,0.006867635
2015/6/26,13.11,-0.003046461
2015/6/29,12.36,-0.058909846
2015/6/30,12.74,0.030281198
2015/7/1,12.92,0.014029848
2015/7/2,13.06,0.010777625
2015/7/3,12.83,-0.017767945
2015/7/6,12.63,-0.015711242
2015/7/7,12.34,-0.023228918
2015/7/8,12.3,-0.003246756
2015/7/9,12.44,0.011317825
2015/7/13,12.34,-0.008071069
2015/7/14,12.34,0
2015/7/15,12.34,0
2015/7/16,12.05,-0.023781359
2015/7/17,11.67,-0.032043214
2015/7/20,11.09,-0.050977645
2015/7/21,11.23,0.012544967
2015/7/22,10.94,-0.026162972
2015/7/23,10.75,-0.017520042
2015/7/24,11.13,0.034738411
2015/7/27,10.6,-0.048790164
2015/7/28,11.09,0.0451898
2015/7/29,10.31,-0.072929503
2015/7/30,10.17,-0.013672088
2015/7/31,9.78,-0.039102726
2015/8/3,9.92,0.014213437
2015/8/4,10.07,0.015007785
2015/8/5,9.88,-0.019048195
2015/8/6,9.4,-0.049802822
2015/8/7,9.41,0.001063264
2015/8/10,9.42,0.001062135
2015/8/11,9.38,-0.004255326
2015/8/12,9.44,0.006376217
2015/8/13,9.78,0.035383504
2015/8/14,9.48,-0.031155168
2015/8/17,9.48,0
2015/8/18,9.44,-0.004228336
2015/8/19,8.96,-0.052185753
2015/8/20,9.02,0.006674107
2015/8/21,8.67,-0.039575543
2015/8/24,8.33,-0.040005335
2015/8/25,9.04,0.081795718
2015/8/26,8.95,-0.010005642
2015/8/27,9.18,0.025373672
2015/8/28,9.6,0.044735894
2015/8/31,10.17,0.057679112
2015/9/1,9.73,-0.044228314
2015/9/2,9.68,-0.005151995
2015/9/3,9.97,0.029518683
2015/9/4,9.88,-0.009068072
2015/9/7,9.83,-0.005073578
2015/9/8,9.92,0.009113987
2015/9/9,10.46,0.053005537
2015/9/10,10.41,-0.004791576
2015/9/11,10.5,0.008608375
2015/9/14,10.5,0
2015/9/15,10.46,-0.003816799
2015/9/16,10.6,0.013295542
2015/9/17,10.75,0.014051753
2015/9/18,10.65,-0.009345862
2015/9/21,10.02,-0.060976796
2015/9/22,9.97,-0.005002512
2015/9/23,9.59,-0.038859695
2015/9/24,9.41,-0.018947935
2015/9/25,9.58,0.017904638
2015/9/30,9.4,-0.018967903
2015/10/1,9.55,0.015831465
2015/10/2,9.66,0.011452494
2015/10/5,9.64,-0.00207254
2015/10/6,9.54,-0.010427623
2015/10/7,9.67,0.013534824
2015/10/8,9.63,-0.004145084
2015/10/12,9.88,0.025629286
2015/10/13,9.97,0.009068072
2015/10/14,10.02,0.005002512
2015/10/15,10.12,0.009930568
2015/10/16,10.02,-0.009930568
2015/10/19,10.02,0
2015/10/20,9.88,-0.014070584
2015/10/21,9.49,-0.040273899
2015/10/22,9.49,0
2015/10/23,9.47,-0.002109705
2015/10/26,9.52,0.005265942
2015/10/27,9.62,0.010449416
2015/10/28,9.55,-0.00730311
2015/10/29,9.46,-0.009468771
2015/10/30,9.27,-0.020289003
2015/11/2,9.42,0.016051709
2015/11/3,9.53,0.011609629
2015/11/4,9.63,0.010438508
2015/11/5,9.83,0.020555708
2015/11/6,9.45,-0.039424193
2015/11/9,9.28,-0.018153195
2015/11/10,9.12,-0.017391743
2015/11/11,8.94,-0.019934215
2015/11/12,8.94,0
2015/11/13,8.71,-0.026063798
2015/11/16,8.61,-0.011547472
2015/11/17,8.71,0.011547472
2015/11/18,8.68,-0.003450262
2015/11/19,8.82,0.016000341
2015/11/20,8.77,-0.005685064
2015/11/23,8.86,0.010209958
2015/11/24,8.63,-0.02630226
2015/11/25,8.47,-0.018713996
2015/11/26,8.67,0.023338282
2015/11/27,8.6,-0.008106588
2015/11/30,8.46,-0.01641303
2015/12/1,8.63,0.019895331
2015/12/2,8.55,-0.009313222
2015/12/3,8.45,-0.011764842
2015/12/4,8.47,0.002364067
2015/12/7,8.61,0.01639381
2015/12/8,8.45,-0.018757877
2015/12/9,8.32,-0.015504187
2015/12/10,8.22,-0.012092046
2015/12/11,8.06,-0.019656653
2015/12/14,7.85,-0.026400025
2015/12/15,8.4,0.067718174
2015/12/16,8.52,0.014184635
2015/12/17,8.49,-0.003527341
2015/12/18,8.39,-0.01184848
2015/12/21,9.23,0.095418528
2015/12/22,9.25,0.002164503
2015/12/23,9.59,0.036097337
2015/12/24,9.63,0.004162337
2015/12/25,9.66,0.003110422
2015/12/28,9.48,-0.018809332
2015/12/29,9.54,0.006309169
2015/12/30,9.39,-0.015848192
2015/12/31,9.42,0.003189795
